split,image_file,label_file,class_ids
train,DR-2_19881.jpg,DR-2_19881.txt,2;3
train,DR-2_18673_FBy9WR3.jpg,DR-2_18673_FBy9WR3.txt,0;1;2;3
train,DR-2_7196.jpg,DR-2_7196.txt,0;1;2;3
train,DR-1_2574.jpg,DR-1_2574.txt,1;2
train,DR-2_14572_OdIqVWN.jpg,DR-2_14572_OdIqVWN.txt,1;2;3
train,DR-1_8476.jpg,DR-1_8476.txt,0;1;2;3
train,DR-2_15603.jpg,DR-2_15603.txt,1;2
train,DR-1_1727.jpg,DR-1_1727.txt,0;2;3
train,DR-2_11716.jpg,DR-2_11716.txt,0;1;2;3;5
train,DR-2_9024_FdPGuBC.jpg,DR-2_9024_FdPGuBC.txt,1;2;5
train,DR-1_7926.jpg,DR-1_7926.txt,1;2;4;5
train,DR-2_10018_EycOtBX.jpg,DR-2_10018_EycOtBX.txt,2
train,DR-2_6130_uVnKL6o.jpg,DR-2_6130_uVnKL6o.txt,1;2;3;4;5
train,DR-2_5938_5IoZsFo.jpg,DR-2_5938_5IoZsFo.txt,1;2;3
train,DR-2_10717_cyzR1l6.jpg,DR-2_10717_cyzR1l6.txt,1;2;3
train,DR-2_12026_CEC5nel.jpg,DR-2_12026_CEC5nel.txt,0;1;2;4;5
train,DR-2_1722.jpg,DR-2_1722.txt,1;2;3
train,DR-2_9784.jpg,DR-2_9784.txt,1;2;4;5
train,DR-1_6393.jpg,DR-1_6393.txt,0;3
train,DR-2_7699_DhgbXmM.jpg,DR-2_7699_DhgbXmM.txt,0;1;2;3;4;5
train,DR-2_1550.jpg,DR-2_1550.txt,0;1;2;3;4;5
train,DR-2_18200_e9vLOtr.jpg,DR-2_18200_e9vLOtr.txt,2;3
train,DR-2_16927_Fv2KmN8.jpg,DR-2_16927_Fv2KmN8.txt,0;4;5
train,DR-2_9531.jpg,DR-2_9531.txt,0;1;2
train,DR-1_4940.jpg,DR-1_4940.txt,0;1;2;3;4;5
train,DR-2_11282_5zrJqVF.jpg,DR-2_11282_5zrJqVF.txt,0;1;2;3;4;5
train,DR-2_2259.jpg,DR-2_2259.txt,0;1;2;3
train,DR-2_19190_T5Qgvw8.jpg,DR-2_19190_T5Qgvw8.txt,3
train,DR-2_2426.jpg,DR-2_2426.txt,0;1;2;3
train,DR-2_7443.jpg,DR-2_7443.txt,1;2;3
train,DR-2_9858_S8tDxXJ.jpg,DR-2_9858_S8tDxXJ.txt,0;1;2
train,DR-2_14090_skK5NzF.jpg,DR-2_14090_skK5NzF.txt,1;2;3
train,DR-2_730.jpg,DR-2_730.txt,0;1;3;4;5
train,DR-2_2434_Wh42e8F.jpg,DR-2_2434_Wh42e8F.txt,0;1;3;5
train,DR-1_7934.jpg,DR-1_7934.txt,2;3
train,DR-2_11859_hUZCMfT.jpg,DR-2_11859_hUZCMfT.txt,0;2;3
train,DR-1_4329.jpg,DR-1_4329.txt,2;4;5
train,DR-1_3870.jpg,DR-1_3870.txt,1;2;3
train,DR-2_8671.jpg,DR-2_8671.txt,1;2;3
train,DR-2_16277.jpg,DR-2_16277.txt,0;1;2;4;5
train,DR-1_6720.jpg,DR-1_6720.txt,0;1;2;3;4
train,DR-2_6396.jpg,DR-2_6396.txt,1;2;3
train,DR-2_1293.jpg,DR-2_1293.txt,0;2
train,DR-2_7056.jpg,DR-2_7056.txt,1;2;3
train,DR-2_13590_6hiS4XQ.jpg,DR-2_13590_6hiS4XQ.txt,0;1;2
train,DR-2_16685.jpg,DR-2_16685.txt,0;1;2;3
train,DR-1_2566.jpg,DR-1_2566.txt,0;2
train,DR-2_9745_XNsl726.jpg,DR-2_9745_XNsl726.txt,0;1;2;3;5
train,DR-2_1492.jpg,DR-2_1492.txt,0;1;4;5
train,DR-2_9510_tp0IxHY.jpg,DR-2_9510_tp0IxHY.txt,1;2;4;5
train,DR-2_12521_Ixk0MVM.jpg,DR-2_12521_Ixk0MVM.txt,0;1;2;3;4;5
train,DR-2_16248_lgnZQTd.jpg,DR-2_16248_lgnZQTd.txt,0;1;2;3
train,DR-2_10025.jpg,DR-2_10025.txt,0;1;2
train,DR-2_12230.jpg,DR-2_12230.txt,1;2;3
train,DR-2_8709_Nddq2JZ.jpg,DR-2_8709_Nddq2JZ.txt,2;3
train,DR-2_2312.jpg,DR-2_2312.txt,0;1;2;3;5
train,DR-2_8337_WsQUcjy.jpg,DR-2_8337_WsQUcjy.txt,1;2;5
train,DR-2_10775_l8ShWhq.jpg,DR-2_10775_l8ShWhq.txt,0;1;2
train,DR-2_5325.jpg,DR-2_5325.txt,1;2;4
train,DR-2_1755.jpg,DR-2_1755.txt,1;2;4;5
train,DR-2_18447_EXIBl05.jpg,DR-2_18447_EXIBl05.txt,1;2;3
train,DR-2_3503.jpg,DR-2_3503.txt,0;1;2;3
train,DR-2_7553.jpg,DR-2_7553.txt,0;1;2
train,DR-2_3035_n0bMq91.jpg,DR-2_3035_n0bMq91.txt,1;2;4;5
train,DR-2_3204.jpg,DR-2_3204.txt,0;1;2
train,DR-2_9129.jpg,DR-2_9129.txt,0;3
train,DR-2_4720_nMK0Hzm.jpg,DR-2_4720_nMK0Hzm.txt,0;1;2;3;4
train,DR-2_1385_wLuf3pZ.jpg,DR-2_1385_wLuf3pZ.txt,0;1;2;5
train,DR-2_9856.jpg,DR-2_9856.txt,1;5
train,DR-2_3236.jpg,DR-2_3236.txt,1;4
train,DR-1_609.jpg,DR-1_609.txt,0;1;2;3;5
train,DR-1_720.jpg,DR-1_720.txt,0;1;2;3;4
train,DR-1_6200.jpg,DR-1_6200.txt,2
train,DR-2_12042.jpg,DR-2_12042.txt,0;2
train,DR-1_3926.jpg,DR-1_3926.txt,0;1;3;4;5
train,DR-2_16117_pSFue8C.jpg,DR-2_16117_pSFue8C.txt,1;2;3
train,DR-2_15164_tkSahvU.jpg,DR-2_15164_tkSahvU.txt,1;2;5
train,DR-2_10486_6QQFiSQ.jpg,DR-2_10486_6QQFiSQ.txt,0;1;2
train,DR-1_4355.jpg,DR-1_4355.txt,1;2;3
train,DR-1_960.jpg,DR-1_960.txt,0;1;2;5
train,DR-2_8786_II6qxQh.jpg,DR-2_8786_II6qxQh.txt,1;2;3
train,DR-2_4439.jpg,DR-2_4439.txt,0;1;3;5
train,DR-2_19422.jpg,DR-2_19422.txt,0;1;2;3;4
train,DR-2_16310_vrZ9ywB.jpg,DR-2_16310_vrZ9ywB.txt,0;1;2;3;5
train,DR-2_9665_tE2QydT.jpg,DR-2_9665_tE2QydT.txt,0;1;2;3;4
train,DR-2_4819.jpg,DR-2_4819.txt,0;1;2;3
train,DR-2_16106_R2O2oEj.jpg,DR-2_16106_R2O2oEj.txt,0;1;2;3
train,DR-2_6340_buBBzZk.jpg,DR-2_6340_buBBzZk.txt,0;1;2;3;4
train,DR-1_6408.jpg,DR-1_6408.txt,0;1;2;3
train,DR-2_386.jpg,DR-2_386.txt,2;3
train,DR-2_1781.jpg,DR-2_1781.txt,0;1;2;3;4
train,DR-2_887_Znmcsfc.jpg,DR-2_887_Znmcsfc.txt,1;2;3
train,DR-2_1422_kOQ1tly.jpg,DR-2_1422_kOQ1tly.txt,0;1;2;4;5
train,DR-2_16638.jpg,DR-2_16638.txt,0;1;2;3
train,DR-1_5242.jpg,DR-1_5242.txt,1;2;5
train,DR-2_390_NvUSlZR.jpg,DR-2_390_NvUSlZR.txt,0;3
train,DR-2_1035.jpg,DR-2_1035.txt,1;2;4;5
train,DR-2_19319.jpg,DR-2_19319.txt,0;1;2;3
train,DR-2_19171.jpg,DR-2_19171.txt,2
train,DR-2_12145_Uz2pSpS.jpg,DR-2_12145_Uz2pSpS.txt,0;2
train,DR-2_17541.jpg,DR-2_17541.txt,0;1;2;4
train,DR-2_16993_jNfLU0B.jpg,DR-2_16993_jNfLU0B.txt,0;1;2
train,DR-2_8236.jpg,DR-2_8236.txt,0;1;2;3;4
train,DR-1_4185.jpg,DR-1_4185.txt,0;1;2;5
train,DR-1_6336.jpg,DR-1_6336.txt,0;2
train,DR-2_12097_WsYXF1x.jpg,DR-2_12097_WsYXF1x.txt,0;1;2;3;4;5
train,DR-1_4096.jpg,DR-1_4096.txt,0;1;2;5
train,DR-1_5888.jpg,DR-1_5888.txt,1;2
train,DR-2_4201_UvlzNBn.jpg,DR-2_4201_UvlzNBn.txt,1;2;3;4;5
train,DR-2_3075.jpg,DR-2_3075.txt,0;1;2;3;5
train,DR-1_9929.jpg,DR-1_9929.txt,0;1;2;3
train,DR-2_7836_9xRnYkS.jpg,DR-2_7836_9xRnYkS.txt,0;1;2;4;5
train,DR-2_568.jpg,DR-2_568.txt,0;1;2;3;5
train,DR-1_1558.jpg,DR-1_1558.txt,0;1;2;4;5
train,DR-2_13837_wocAEDx.jpg,DR-2_13837_wocAEDx.txt,0;1;2;3;4;5
train,DR-2_6886_cBflGnJ.jpg,DR-2_6886_cBflGnJ.txt,0;2;3
train,DR-2_1407_9UFXbGb.jpg,DR-2_1407_9UFXbGb.txt,1;2
train,DR-2_166.jpg,DR-2_166.txt,1;2
train,DR-2_13191_0nBgDYw.jpg,DR-2_13191_0nBgDYw.txt,0;1;2;3
train,DR-2_11058_bysYdGs.jpg,DR-2_11058_bysYdGs.txt,1;2;3
train,DR-1_625.jpg,DR-1_625.txt,0;2;3
train,DR-2_16934.jpg,DR-2_16934.txt,1;2;3
train,DR-2_536.jpg,DR-2_536.txt,0;2
train,DR-2_89.jpg,DR-2_89.txt,2;3
train,DR-2_12168.jpg,DR-2_12168.txt,0;1;2;3
train,DR-2_3485.jpg,DR-2_3485.txt,0;1;2;3;5
train,DR-2_19119.jpg,DR-2_19119.txt,2;3
train,DR-2_11697_tE2DeMu.jpg,DR-2_11697_tE2DeMu.txt,0;1;2;3;5
train,DR-1_9422.jpg,DR-1_9422.txt,0;1;2;4
train,DR-1_1358.jpg,DR-1_1358.txt,0;2
train,DR-2_3854.jpg,DR-2_3854.txt,0;1;2;3
train,DR-2_781_iUZLSEK.jpg,DR-2_781_iUZLSEK.txt,0;2;3;4
train,DR-2_7412.jpg,DR-2_7412.txt,1;2
train,DR-1_6614.jpg,DR-1_6614.txt,0;1;2;4
train,DR-1_9124.jpg,DR-1_9124.txt,0;1;2;3
train,DR-2_6703_jKzxcSe.jpg,DR-2_6703_jKzxcSe.txt,1;2;3
train,DR-2_10271.jpg,DR-2_10271.txt,1;2;4;5
train,DR-2_2686.jpg,DR-2_2686.txt,1;2;3
train,DR-2_4648_7zIGKjm.jpg,DR-2_4648_7zIGKjm.txt,0;2
train,DR-2_1878_oKK5vx1.jpg,DR-2_1878_oKK5vx1.txt,1;2;3
train,DR-2_5490.jpg,DR-2_5490.txt,0;1;2;3;5
train,DR-1_6088.jpg,DR-1_6088.txt,1;2;5
train,DR-2_9746.jpg,DR-2_9746.txt,1;5
train,DR-2_14091.jpg,DR-2_14091.txt,1;2;3
train,DR-2_9803.jpg,DR-2_9803.txt,0;1;2;3
train,DR-2_18503.jpg,DR-2_18503.txt,0;1;2
train,DR-2_10473_O7nPcJx.jpg,DR-2_10473_O7nPcJx.txt,0;1;2;3
train,DR-2_17589.jpg,DR-2_17589.txt,0;1;2;3;4
train,DR-2_11907_1iXeW3p.jpg,DR-2_11907_1iXeW3p.txt,0;3
train,DR-2_17695.jpg,DR-2_17695.txt,1;2;4;5
train,DR-2_2896_kaKQdVI.jpg,DR-2_2896_kaKQdVI.txt,1;2;3
train,DR-2_17526.jpg,DR-2_17526.txt,0;1;2;3;4;5
train,DR-2_17730_H41vh25.jpg,DR-2_17730_H41vh25.txt,0;1;4;5
train,DR-2_8240_gXHLb0P.jpg,DR-2_8240_gXHLb0P.txt,0;1;2
train,DR-1_9969.jpg,DR-1_9969.txt,0;1;2;3
train,DR-2_7059_oBHNGbj.jpg,DR-2_7059_oBHNGbj.txt,1;4;5
train,DR-2_2526.jpg,DR-2_2526.txt,0;1;2
train,DR-2_15781.jpg,DR-2_15781.txt,0;1;2;3;4
train,DR-2_2535.jpg,DR-2_2535.txt,0;1;2
train,DR-2_13900_3l7qGPl.jpg,DR-2_13900_3l7qGPl.txt,0;2;3
train,DR-2_4383_yZ3Lhja.jpg,DR-2_4383_yZ3Lhja.txt,1;2
train,DR-2_5550.jpg,DR-2_5550.txt,0;1;2;4;5
train,DR-2_17757_4CsQ0NS.jpg,DR-2_17757_4CsQ0NS.txt,1;2;3
train,DR-2_17151.jpg,DR-2_17151.txt,2;3
train,DR-2_7298_1LKkW5X.jpg,DR-2_7298_1LKkW5X.txt,0;1;2;3;4
train,DR-2_6074.jpg,DR-2_6074.txt,1;2;3
train,DR-2_2904.jpg,DR-2_2904.txt,1;2;5
train,DR-2_6105.jpg,DR-2_6105.txt,0;1;2;3
train,DR-2_11727.jpg,DR-2_11727.txt,0;2;3
train,DR-2_18363_kOQkdPr.jpg,DR-2_18363_kOQkdPr.txt,1;2;4;5
train,DR-2_13374_U0Qw55N.jpg,DR-2_13374_U0Qw55N.txt,1;2;3
train,DR-2_19032_lN4jm92.jpg,DR-2_19032_lN4jm92.txt,1;4;5
train,DR-2_12403.jpg,DR-2_12403.txt,0;1;2;3;4
train,DR-1_2220.jpg,DR-1_2220.txt,1;2
train,DR-2_6207.jpg,DR-2_6207.txt,0;1;3;4;5
train,DR-1_6989.jpg,DR-1_6989.txt,1;2;5
train,DR-2_8625_uwjhEqM.jpg,DR-2_8625_uwjhEqM.txt,0;1;2;3
train,DR-2_3755_8Fq30Bc.jpg,DR-2_3755_8Fq30Bc.txt,1;5
train,DR-2_5091.jpg,DR-2_5091.txt,1;4
train,DR-2_19304_mbwIsLc.jpg,DR-2_19304_mbwIsLc.txt,0;2;3
train,DR-2_2103_qZ5R2ca.jpg,DR-2_2103_qZ5R2ca.txt,1;2;3
train,DR-2_10169_aZ3eg7U.jpg,DR-2_10169_aZ3eg7U.txt,1;2
train,DR-1_7172.jpg,DR-1_7172.txt,0;1;2
train,DR-2_9530.jpg,DR-2_9530.txt,1;2;3;5
train,DR-2_2823.jpg,DR-2_2823.txt,0;1;3;4
train,DR-2_16581_4NbXIUu.jpg,DR-2_16581_4NbXIUu.txt,0;3
train,DR-1_6826.jpg,DR-1_6826.txt,2
train,DR-2_3106_I5tRPME.jpg,DR-2_3106_I5tRPME.txt,0;1;3;4
train,DR-2_3573_HV1KyRT.jpg,DR-2_3573_HV1KyRT.txt,1;2
train,DR-1_6499.jpg,DR-1_6499.txt,5
train,DR-1_9602.jpg,DR-1_9602.txt,0;1;3
train,DR-1_5387.jpg,DR-1_5387.txt,0;1;2;3;5
train,DR-2_16882.jpg,DR-2_16882.txt,1;2;5
train,DR-2_32_7Sqzn5l.jpg,DR-2_32_7Sqzn5l.txt,1;2;4;5
train,DR-1_895.jpg,DR-1_895.txt,1;2;4;5
train,DR-2_15769.jpg,DR-2_15769.txt,1;2;5
train,DR-2_2622_y5iHw1y.jpg,DR-2_2622_y5iHw1y.txt,0;1;2;5
train,DR-2_10939_tk8PZsg.jpg,DR-2_10939_tk8PZsg.txt,1;2;5
train,DR-1_7561.jpg,DR-1_7561.txt,0;2;3;5
train,DR-2_6575_yQ5w5DS.jpg,DR-2_6575_yQ5w5DS.txt,0;1;2;5
train,DR-2_18418.jpg,DR-2_18418.txt,1;2;4;5
train,DR-1_4770.jpg,DR-1_4770.txt,0;1;3;4
train,DR-2_5079_xKGR7cd.jpg,DR-2_5079_xKGR7cd.txt,1;2;3
train,DR-1_8889.jpg,DR-1_8889.txt,0;1;3;4;5
train,DR-2_5669.jpg,DR-2_5669.txt,1;2;3
train,DR-2_389.jpg,DR-2_389.txt,0;1;2;3
train,DR-2_3445.jpg,DR-2_3445.txt,0;2
train,DR-1_171.jpg,DR-1_171.txt,0;2
train,DR-2_16600.jpg,DR-2_16600.txt,0;1;3;4
train,DR-2_13682.jpg,DR-2_13682.txt,1;2;3
train,DR-2_19548_Gj74pGS.jpg,DR-2_19548_Gj74pGS.txt,1;2;5
train,DR-1_4499.jpg,DR-1_4499.txt,0;1;2;3;5
train,DR-1_2547.jpg,DR-1_2547.txt,1;2
train,DR-1_3252.jpg,DR-1_3252.txt,1;2
train,DR-2_10290.jpg,DR-2_10290.txt,0;1;2;3
train,DR-2_13573_ja5PrNe.jpg,DR-2_13573_ja5PrNe.txt,0;1;2
train,DR-2_16402.jpg,DR-2_16402.txt,1;2;5
train,DR-2_3920_7e75cAP.jpg,DR-2_3920_7e75cAP.txt,1;2;3
train,DR-2_10440_2gJMQ2D.jpg,DR-2_10440_2gJMQ2D.txt,1;2
train,DR-2_18440.jpg,DR-2_18440.txt,0;1;2;3;4
train,DR-2_15439_PhPwFfr.jpg,DR-2_15439_PhPwFfr.txt,0;1;2;3;5
train,DR-2_4096_kG2XG0P.jpg,DR-2_4096_kG2XG0P.txt,0;1;2;3;5
train,DR-2_8813.jpg,DR-2_8813.txt,0;1;2
train,DR-2_13847.jpg,DR-2_13847.txt,1;2;4
train,DR-2_16360.jpg,DR-2_16360.txt,1;2
train,DR-2_3423_mA2LEfQ.jpg,DR-2_3423_mA2LEfQ.txt,1;2;3;4;5
train,DR-2_14398.jpg,DR-2_14398.txt,0;1;2
train,DR-1_8282.jpg,DR-1_8282.txt,0;1;2;4;5
train,DR-1_3569.jpg,DR-1_3569.txt,1;2;4;5
train,DR-2_12745.jpg,DR-2_12745.txt,1;2;5
train,DR-2_13598.jpg,DR-2_13598.txt,0;1;2;3
train,DR-1_9238.jpg,DR-1_9238.txt,0;3
train,DR-1_5288.jpg,DR-1_5288.txt,1;2;5
train,DR-2_18102.jpg,DR-2_18102.txt,0;1;2;4;5
train,DR-1_7203.jpg,DR-1_7203.txt,0;1;2;3;4
train,DR-2_5251.jpg,DR-2_5251.txt,1;2;3
train,DR-2_13720.jpg,DR-2_13720.txt,0;1;3;4
train,DR-2_16823_v6Zb5C2.jpg,DR-2_16823_v6Zb5C2.txt,0;1;2;3;4;5
train,DR-1_2310.jpg,DR-1_2310.txt,0;1;3;4;5
train,DR-2_17730.jpg,DR-2_17730.txt,0;1;2;3
train,DR-2_16533_65byPn8.jpg,DR-2_16533_65byPn8.txt,0;1;2
train,DR-2_6658_MiylQSQ.jpg,DR-2_6658_MiylQSQ.txt,1;2;4;5
train,DR-2_6288_U2TaY8L.jpg,DR-2_6288_U2TaY8L.txt,1;2;5
train,DR-2_7402.jpg,DR-2_7402.txt,0;1;2;3;5
train,DR-2_8077_FNgRfH2.jpg,DR-2_8077_FNgRfH2.txt,0;1;3;4;5
train,DR-2_14672.jpg,DR-2_14672.txt,0;3
train,DR-2_8887_hXu0Hr7.jpg,DR-2_8887_hXu0Hr7.txt,0;1;2
train,DR-2_3962.jpg,DR-2_3962.txt,0;1;2;3
train,DR-2_13570.jpg,DR-2_13570.txt,1;2;5
train,DR-2_8997.jpg,DR-2_8997.txt,1;2;3
train,DR-2_19107.jpg,DR-2_19107.txt,0;1;3
train,DR-2_77_84ylnPc.jpg,DR-2_77_84ylnPc.txt,0;1;2;3;4
train,DR-1_4305.jpg,DR-1_4305.txt,0;1;2;3
train,DR-2_16450.jpg,DR-2_16450.txt,1;2;4
train,DR-2_5789_OkEzPta.jpg,DR-2_5789_OkEzPta.txt,0;1;2;3;5
train,DR-1_5960.jpg,DR-1_5960.txt,0;1;2;3;5
train,DR-2_5413.jpg,DR-2_5413.txt,0;2
train,DR-2_14879_1J71F32.jpg,DR-2_14879_1J71F32.txt,0;1;2;3
train,DR-2_16740.jpg,DR-2_16740.txt,1;2;3;4;5
train,DR-2_14002_OgIZEyZ.jpg,DR-2_14002_OgIZEyZ.txt,0;1;2;3;5
train,DR-1_6835.jpg,DR-1_6835.txt,1;2;3
train,DR-2_8013_0BVLmAL.jpg,DR-2_8013_0BVLmAL.txt,0;1;2;3;5
train,DR-2_1396_av0e4Mh.jpg,DR-2_1396_av0e4Mh.txt,0;1;2;3;5
train,DR-2_9298.jpg,DR-2_9298.txt,0;1;2;3
train,DR-2_2355_6dWiLa7.jpg,DR-2_2355_6dWiLa7.txt,1;2;3
train,DR-2_17012_4p224Qm.jpg,DR-2_17012_4p224Qm.txt,1;2;5
train,DR-1_1120.jpg,DR-1_1120.txt,1;2;4;5
train,DR-1_6492.jpg,DR-1_6492.txt,0;1;4;5
train,DR-1_3340.jpg,DR-1_3340.txt,1;4;5
train,DR-2_7108_U2TCYeD.jpg,DR-2_7108_U2TCYeD.txt,1;2;5
train,DR-2_17864_gUJTYys.jpg,DR-2_17864_gUJTYys.txt,2;3
train,DR-2_209.jpg,DR-2_209.txt,0;1;2;3
train,DR-2_14866_zkO8ATe.jpg,DR-2_14866_zkO8ATe.txt,2
train,DR-2_6907.jpg,DR-2_6907.txt,0;1;2;3;4;5
train,DR-2_15453.jpg,DR-2_15453.txt,0;1;2;3;4;5
train,DR-2_3210_lytJFwM.jpg,DR-2_3210_lytJFwM.txt,0;2;3
train,DR-2_14308.jpg,DR-2_14308.txt,0;1;2;3;5
train,DR-2_10558_quPCf7F.jpg,DR-2_10558_quPCf7F.txt,1;2;5
train,DR-2_7340.jpg,DR-2_7340.txt,0;1;2;4;5
train,DR-1_9334.jpg,DR-1_9334.txt,0;1;2;3
train,DR-1_8839.jpg,DR-1_8839.txt,1;2;3
train,DR-2_9870_8wCHpR8.jpg,DR-2_9870_8wCHpR8.txt,2;3
train,DR-2_1390.jpg,DR-2_1390.txt,0;1;2;3;5
train,DR-2_9130.jpg,DR-2_9130.txt,1;2;3
train,DR-2_1107.jpg,DR-2_1107.txt,1;2;3;5
train,DR-2_8378_2YFonvN.jpg,DR-2_8378_2YFonvN.txt,1;2;4;5
train,DR-2_3105.jpg,DR-2_3105.txt,0;1;2;3;4;5
train,DR-1_1546.jpg,DR-1_1546.txt,1;2;3
train,DR-2_15800.jpg,DR-2_15800.txt,0;1;2;3;4
train,DR-2_11803_BKlit0C.jpg,DR-2_11803_BKlit0C.txt,0;1;2;3
train,DR-2_14301.jpg,DR-2_14301.txt,1;2;4;5
train,DR-2_17081.jpg,DR-2_17081.txt,0;1;2;3;5
train,DR-2_10110.jpg,DR-2_10110.txt,0;1;2;4;5
train,DR-1_2441.jpg,DR-1_2441.txt,1;2
train,DR-1_5908.jpg,DR-1_5908.txt,1;2;5
train,DR-1_1360.jpg,DR-1_1360.txt,0;2
train,DR-2_13118_bavZRjW.jpg,DR-2_13118_bavZRjW.txt,1;2;3;4;5
train,DR-2_18635.jpg,DR-2_18635.txt,2;3
train,DR-2_13270.jpg,DR-2_13270.txt,0;1;2;3
train,DR-2_1054.jpg,DR-2_1054.txt,1;2;4;5
train,DR-2_17521_yslc2fk.jpg,DR-2_17521_yslc2fk.txt,0;1;2;3;4;5
train,DR-2_16184.jpg,DR-2_16184.txt,1;2;3
train,DR-2_8230_xMcnQdL.jpg,DR-2_8230_xMcnQdL.txt,2;3
train,DR-2_408.jpg,DR-2_408.txt,0;1;2;3;5
train,DR-2_26.jpg,DR-2_26.txt,0;1;2;3;4;5
train,DR-2_5367.jpg,DR-2_5367.txt,0;1;2;3;4
train,DR-2_5589_KPeMci2.jpg,DR-2_5589_KPeMci2.txt,0;1;4
train,DR-2_12063.jpg,DR-2_12063.txt,0;1;2
train,DR-2_13783_NLBh0Q8.jpg,DR-2_13783_NLBh0Q8.txt,1;2;3;5
train,DR-2_11191_0lncfLU.jpg,DR-2_11191_0lncfLU.txt,1;2;3;5
train,DR-1_9860.jpg,DR-1_9860.txt,0;1;2;3
train,DR-2_12589_GekiLlf.jpg,DR-2_12589_GekiLlf.txt,0;1;2;3;4;5
train,DR-2_18582_B5jydoE.jpg,DR-2_18582_B5jydoE.txt,0;1;2;3;4;5
train,DR-2_3089_Vl4eAz5.jpg,DR-2_3089_Vl4eAz5.txt,1;2;3
train,DR-2_5914_4ErSoru.jpg,DR-2_5914_4ErSoru.txt,0;1;2;3;4;5
train,DR-2_7596.jpg,DR-2_7596.txt,0;1;5
train,DR-1_783.jpg,DR-1_783.txt,0;1;2
train,DR-2_14524.jpg,DR-2_14524.txt,0;1;2;3;5
train,DR-2_9240_Y4BBrYs.jpg,DR-2_9240_Y4BBrYs.txt,0;1;2;3;4;5
train,DR-2_8461.jpg,DR-2_8461.txt,1;2;3
train,DR-2_7355.jpg,DR-2_7355.txt,1;2;3;4
train,DR-2_19541_XiSjs6M.jpg,DR-2_19541_XiSjs6M.txt,1;2;4;5
train,DR-2_6375_rSV4adG.jpg,DR-2_6375_rSV4adG.txt,0;1;2;3;4;5
train,DR-2_19521_CJO0VLn.jpg,DR-2_19521_CJO0VLn.txt,1;2;4;5
train,DR-1_3364.jpg,DR-1_3364.txt,0;2;3
train,DR-2_1393_Qlensmo.jpg,DR-2_1393_Qlensmo.txt,0;1;2;3
train,DR-2_19301.jpg,DR-2_19301.txt,1;2;4
train,DR-1_9402.jpg,DR-1_9402.txt,1;2;5
train,DR-2_12510.jpg,DR-2_12510.txt,0;1;2;3;4;5
train,DR-2_5676.jpg,DR-2_5676.txt,1;2
train,DR-2_6905.jpg,DR-2_6905.txt,1;2;3
train,DR-2_4247_CecnTIx.jpg,DR-2_4247_CecnTIx.txt,1;2;4;5
train,DR-2_4854_NHivlla.jpg,DR-2_4854_NHivlla.txt,0;2;3
train,DR-2_4395.jpg,DR-2_4395.txt,0;1;2;3
train,DR-2_8529_C9Fk4NC.jpg,DR-2_8529_C9Fk4NC.txt,0;2
train,DR-2_15898.jpg,DR-2_15898.txt,0;1;2;3;4;5
train,DR-1_8787.jpg,DR-1_8787.txt,1;2;4
train,DR-2_12636_p1KWeS0.jpg,DR-2_12636_p1KWeS0.txt,1;2;3
train,DR-2_4932_tt2gd3S.jpg,DR-2_4932_tt2gd3S.txt,1;2;3
train,DR-2_1507.jpg,DR-2_1507.txt,0;1;2;3
train,DR-2_11795_oV8apwQ.jpg,DR-2_11795_oV8apwQ.txt,0;1;3;4;5
train,DR-2_5005_p8Sxvn0.jpg,DR-2_5005_p8Sxvn0.txt,0;1;2;3;4;5
train,DR-2_18585_NQ9l65w.jpg,DR-2_18585_NQ9l65w.txt,0;1;2;3;4;5
train,DR-2_1789.jpg,DR-2_1789.txt,0;1;2;3;4
train,DR-2_5410.jpg,DR-2_5410.txt,1;2;3
train,DR-2_11340.jpg,DR-2_11340.txt,0;1;2;3;4;5
train,DR-2_6456_oPnUbU7.jpg,DR-2_6456_oPnUbU7.txt,1;2
train,DR-2_11199.jpg,DR-2_11199.txt,0;1;2;3;5
train,DR-2_3529.jpg,DR-2_3529.txt,0;1;2
train,DR-2_2416_cS77dBs.jpg,DR-2_2416_cS77dBs.txt,1;2;5
train,DR-2_3832.jpg,DR-2_3832.txt,1
train,DR-2_17956_9K0jJ88.jpg,DR-2_17956_9K0jJ88.txt,1;2;3
train,DR-2_13611.jpg,DR-2_13611.txt,0;1;2;3
train,DR-1_2615.jpg,DR-1_2615.txt,0;1;2
train,DR-1_8665.jpg,DR-1_8665.txt,0;1;2;3;4
train,DR-2_15814_mEg9C6A.jpg,DR-2_15814_mEg9C6A.txt,1;2;4;5
train,DR-2_13218_Ip7ZMiJ.jpg,DR-2_13218_Ip7ZMiJ.txt,1;2;4;5
train,DR-2_6255_pJ6WiFV.jpg,DR-2_6255_pJ6WiFV.txt,0;2
train,DR-2_8894.jpg,DR-2_8894.txt,1;2;4;5
train,DR-2_14079_GdbCtry.jpg,DR-2_14079_GdbCtry.txt,1;2;5
train,DR-2_10981.jpg,DR-2_10981.txt,1;2;3
train,DR-1_5048.jpg,DR-1_5048.txt,0;1;2;3
train,DR-1_8128.jpg,DR-1_8128.txt,0;1;2;3;4;5
train,DR-2_8586_L8OJtln.jpg,DR-2_8586_L8OJtln.txt,0;1;2;3
train,DR-2_16563.jpg,DR-2_16563.txt,0;1;2;3;4;5
